,real_value,reg_br,reg_ridge,reg_ridgecv,reg_lr,reg_encv,reg_lassocv,reg_larscv
406,0.012666470588235293,0.017714728364746413,0.01766046985016078,0.01766046985016078,0.01784367028537691,0.01756051316923729,0.017669875636813846,0.017501070057778234
407,0.016700294117647056,0.018648875416329303,0.018775915878529358,0.018775915878529358,0.018430570312245338,0.01854352244969283,0.018661032189466954,0.018504032099596807
408,0.02593813725490196,0.020144050378709463,0.02000542263616842,0.02000542263616842,0.01951450474599639,0.01984014663562264,0.019970247760698657,0.019808718104309588
409,0.02181171568627451,0.020734040051151363,0.020773683274894733,0.020773683274894733,0.020193927244214403,0.020879712066236827,0.020974614789450875,0.020876977997868765
410,0.026749803921568626,0.020837904581513626,0.02114379982994692,0.02114379982994692,0.020541188362533203,0.021146977050890928,0.021204893058498948,0.0211125254221722
411,0.028435686274509805,0.021254647046741973,0.02136178114754137,0.02136178114754137,0.02154224250997937,0.021381791782400864,0.021431473402202163,0.021496289315489994
412,0.020888627450980392,0.01925648633688596,0.019768139729864742,0.019768139729864742,0.019234184923306145,0.01975384736951682,0.019801879135116857,0.019823492535891083
413,0.015809019607843137,0.018047774585981346,0.01818380748510174,0.01818380748510174,0.018684269671792684,0.018126853952301666,0.018159964267310723,0.018209840741623188
414,0.010755539215686272,0.016453700784481617,0.01666599056142958,0.01666599056142958,0.01622704444755726,0.016499308638218475,0.016503235661929308,0.016571827648099186
415,0.013565931372549021,0.015254610200628895,0.015329457469444427,0.015329457469444427,0.01488191013837913,0.015100584391448547,0.01509872025062894,0.015208743723565902
416,0.013409264705882357,0.014022572393102683,0.01389597704333815,0.01389597704333815,0.013909221968252526,0.013825688983744772,0.013843248215843186,0.013901360360795617
417,0.004747254901960784,0.012613396365274797,0.012541289362091142,0.012541289362091142,0.012586270972227774,0.012409195994344573,0.012414547390092612,0.012445437728957058
418,0.015554852941176471,0.012677879470135423,0.012306369507536394,0.012306369507536394,0.013078386640547082,0.012125638091676008,0.01212581932023999,0.01215384209202957
419,0.012718725490196077,0.012418239550766604,0.012327612899229876,0.012327612899229876,0.012476709940197016,0.012180178936649227,0.012173313557977808,0.012193829761425884
420,0.015426274509803918,0.01257191031259225,0.012305685682928868,0.012305685682928868,0.013570606058349347,0.012224070468608753,0.012221346313302999,0.012219226271507191
421,0.01294656862745098,0.012347927254498244,0.012190813709077472,0.012190813709077472,0.012742228001067394,0.012209393829818515,0.01219550748183881,0.012160032394667904
422,0.008134607843137255,0.012148837432507815,0.012042740092532998,0.012042740092532998,0.01231631991328132,0.012021537412843307,0.01200124496270994,0.011990232806748966
423,0.017036225490196073,0.011823176189810311,0.011924330851852334,0.011924330851852334,0.011163524398222999,0.01191648968442318,0.01193053214998211,0.01182717576386753
424,0.007568186274509803,0.011013512109841018,0.011325157810350798,0.011325157810350798,0.010955253663182061,0.011327790700996532,0.011364726544504183,0.011199075646040686
425,0.009771225490196078,0.010387469473456642,0.01084979305101415,0.01084979305101415,0.009743158808048696,0.010884481393172687,0.010943488553283504,0.010758145055570552
426,0.008066176470588236,0.010144679848751944,0.010419663648371697,0.010419663648371697,0.009741858021008468,0.010522793151009902,0.01060450074202611,0.010388076877336689
427,0.009410882352941177,0.009677312663170977,0.010046563273250556,0.010046563273250556,0.009508009085172082,0.010169165435133742,0.010254632593116663,0.010059006169402085
428,0.01057764705882353,0.009762808385342504,0.009780083838635125,0.009780083838635125,0.010200803339301678,0.01002330683997435,0.010138829775110096,0.009962819547794093
429,0.00920828431372549,0.009676577702225594,0.009572329726756477,0.009572329726756477,0.010022212952485846,0.009802260614028762,0.009905672746629776,0.009812145959151437
430,0.01057426470588235,0.009794613521026894,0.009629963452495574,0.009629963452495574,0.009882958651167135,0.00986162296712818,0.009984597198956491,0.009925692611187517
431,0.013844754901960785,0.009688797083243661,0.009650303001843902,0.009650303001843902,0.009941144394691875,0.009875902656898316,0.009996543155233684,0.00992646754690454
432,0.006905686274509804,0.009399635289315011,0.009656680384679355,0.009656680384679355,0.00948612092137307,0.009851522921350473,0.009968730414430478,0.009957406744890696
433,0.015099215686274509,0.009458784576561623,0.00988599079253305,0.00988599079253305,0.009065502663673612,0.010094379804959301,0.010215949241943592,0.010159780814427342
434,0.010960784313725491,0.009495197763680433,0.010077944735197537,0.010077944735197537,0.009285570342487986,0.010184030968384626,0.01024924380454137,0.010188961121910894
435,0.009829166666666665,0.009549192328875255,0.010225777564221756,0.010225777564221756,0.009172922486401761,0.010346073107696283,0.010408316106573761,0.01026761350666349
436,0.01040328431372549,0.010444512657960921,0.010720503712354957,0.010720503712354957,0.010307139612825415,0.01073956453915248,0.010787192897792175,0.010719078311565645
437,0.008184411764705883,0.011107458649588916,0.011168015105578558,0.011168015105578558,0.010879950243369605,0.010965973423819386,0.010986676095540548,0.010911798887863894
438,0.019829607843137254,0.01225296833178564,0.012068661119499096,0.012068661119499096,0.012132170019914238,0.01177366395395878,0.011768077561722916,0.011779840542299514
439,0.008188480392156862,0.012639505769532426,0.01221636394763299,0.01221636394763299,0.013030587884104236,0.011931885361623637,0.011933239282332028,0.011918174007815634
440,0.017299166666666668,0.01225185012905045,0.01229351366385285,0.01229351366385285,0.011789394423025516,0.012120229234840865,0.012143299768467272,0.012153488967685418
441,0.020925931372549014,0.012824135025753925,0.012583446247155843,0.012583446247155843,0.01354543904885792,0.012409805147884496,0.012433872732523533,0.012510952849646175
442,0.021675784313725487,0.01242389209814497,0.012574859376139854,0.012574859376139854,0.01272171007498266,0.012482764814901192,0.01251281491671817,0.01253338301808863
443,0.016859558823529408,0.012482655961182917,0.012570370371475046,0.012570370371475046,0.013188113295025136,0.012515820538268534,0.01254626167548208,0.012594453030115214
444,0.012263676470588234,0.012022931119509644,0.012286422717595788,0.012286422717595788,0.012095212708303259,0.0124033334390166,0.012452057534169624,0.012380473112722695
445,0.012772549019607842,0.012203398356457389,0.012239919395617754,0.012239919395617754,0.012419056602369439,0.012333204787154363,0.012345877343830379,0.012387320674881103
446,0.004709950980392156,0.012265517933210325,0.012110982225831722,0.012110982225831722,0.012272632731277062,0.012206400021179339,0.012220164825693956,0.01222357274104648
447,0.0009059803921568627,0.011726702158021766,0.011580868375934042,0.011580868375934042,0.011472351109005784,0.0116131964567277,0.011623256007511587,0.011605233393457117
448,0.0094525,0.011290199387518435,0.01126238615577141,0.01126238615577141,0.010830617455732579,0.011324337762533655,0.011332716807231896,0.011261973409063892
449,0.006828921568627451,0.011077294063951786,0.010997583166328633,0.010997583166328633,0.010853996441837781,0.011037590582363723,0.011043513746083256,0.011010367241882726
450,0.0036029411764705883,0.011042586116974869,0.010825167913737194,0.010825167913737194,0.0105276759006361,0.010709515164623134,0.010701547592288065,0.010736376086879308
451,0.016880392156862746,0.010395280423695656,0.010632607438862995,0.010632607438862995,0.010047731939789107,0.010585243769650407,0.010572971151985931,0.01052857451965709
